list_position,date,category,title,video_id,url,duration_min,view_count,source,source_position
163,2025-12-27,Bhagavata Saroddhara,Day 84 Bhagavata Saroddhara -27/Dec/2025 - निवृत्तकर्मकरणप्रकरणं- 180-183-by Sri Vijayananda,yGPK9cD0DGk,https://www.youtube.com/watch?v=yGPK9cD0DGk,58.4,8,videos,19
164,2025-12-15,SriRaghoottama Teertha,NKHK SriRaghoottama Teertha Charitre + Parayana,7KBJQnEDNIM,https://www.youtube.com/watch?v=7KBJQnEDNIM,71.8,73,streams,145
165,2025-12-06,Bhagavata Saroddhara,Day 83 Bhagavata Saroddhara -06/Dec/2025 - निवृत्तकर्मकरणप्रकरणं- 178-179-by Sri Vijayananda,mqry44WMhlk,https://www.youtube.com/watch?v=mqry44WMhlk,48.5,26,videos,20
166,2025-11-29,Bhagavata Saroddhara,Day 82 Bhagavata Saroddhara -29/Nov/2025 - प्रवृत्तकर्मत्याग- 177-by Sri Vijayananda,mtu4HmP-xfw,https://www.youtube.com/watch?v=mtu4HmP-xfw,47.9,16,videos,21
167,2025-11-22,Bhagavata Saroddhara,Day 81- Bhagavata Saroddhara -22/Nov/2025 - प्रवृत्तकर्मत्याग- 174-176- by Sri Vijayananda,S5H6cQt21GE,https://www.youtube.com/watch?v=S5H6cQt21GE,60.2,18,videos,22
168,2025-11-16,Ekadashi Katha,Marathi - Utpatti Ekadashi katha - 16th Nov,YbVqXX7ywJk,https://www.youtube.com/watch?v=YbVqXX7ywJk,44.2,132,streams,146
169,2025-11-01,Bhagavata Saroddhara,Day 79- Bhagavata Saroddhara -1st Nov 2025 - ब्रह्मोपदेशप्रकरण- 169-171- by Sri Vijayananda,DqaUXSSdLKY,https://www.youtube.com/watch?v=DqaUXSSdLKY,61.2,22,videos,23
170,2025-11-15,Bhagavata Saroddhara,Day 80- Bhagavata Saroddhara -15/Nov/2025 - प्रवृत्तकर्मत्याग- 172-173- by Sri Vijayananda,kmWF1GX3sKE,https://www.youtube.com/watch?v=kmWF1GX3sKE,50.2,23,videos,24
171,2025-10-12,Dhyana (NKHK),Pranayama and Dhyana Marathi Satsanga 12th Oct 2025,S_AlMTCHjlI,https://www.youtube.com/watch?v=S_AlMTCHjlI,69.6,230,streams,147
172,2025-08-17,Sandhyavandana Online,Sandhyaonline -17th August 2025,ZIEGQiINJcw,https://www.youtube.com/watch?v=ZIEGQiINJcw,100.1,509,streams,148
173,2025-08-03,SriRaghavendra Swami,"SriRaghavendra swamincha Charitra ,mahima - 3rd Aug 2025",ZolOn6Jrp-w,https://www.youtube.com/watch?v=ZolOn6Jrp-w,111.4,262,streams,149
174,2025-08-03,Sandhyavandana Online,Sandhyavandana-ONLINE-Kannada-3rd Aug 2025,yUnSVjNTGlE,https://www.youtube.com/watch?v=yUnSVjNTGlE,110.0,501,streams,150
175,2025-08-02,SriRaghavendra Swami,"SriRaghavendra Swamincha Charitra ,Mahima-DakshiniMarathi 2nd Aug 2025",hkjCmiopE7M,https://www.youtube.com/watch?v=hkjCmiopE7M,92.8,451,streams,151
176,2025-07-28,SriJayateertha Stuti,"SrijayateerthaStuti -Shloka 14,15,16-Artha-Marathi -28th July 2025 Mangala",aIYoPXEipc4,https://www.youtube.com/watch?v=aIYoPXEipc4,61.0,83,streams,152
177,2025-07-27,SriJayateertha Swamiji (Charitra/Mahima),"SriJayateerthastiti-shloka12,13-Artha-Marathi",2Sdb_IhQypo,https://www.youtube.com/watch?v=2Sdb_IhQypo,40.2,95,streams,153
178,2025-07-25,SriJayateertha Stuti,"SriJayateerthastuti-shloka10,11-Marathi-artha-25thJuly2025",Ls6b2jkkbe0,https://www.youtube.com/watch?v=Ls6b2jkkbe0,43.7,78,streams,154
179,2025-07-25,SriJayateertha Stuti,"SriJayateerthastuti-shloka8,9-artha-Marathi",DU6AMmICpTk,https://www.youtube.com/watch?v=DU6AMmICpTk,46.8,75,streams,155
180,2025-07-23,SriJayateertha Stuti,"SriJayateerthastuti -artha-marathi-shloka 6,7- 23July2025",cDMyqRXOn8s,https://www.youtube.com/watch?v=cDMyqRXOn8s,42.5,109,streams,156
181,2025-07-20,SriJayateertha Stuti,"Srijayateerthastuti - marathi - artha -shloka 4,5-20th July 2025",s3E0tqWAKT0,https://www.youtube.com/watch?v=s3E0tqWAKT0,51.7,135,streams,157
182,2025-07-20,Sandhyavandana Online,Sandhyavandana-ONLINE- kannada-day2-20thJuly2025,dA0jeaxVFkw,https://www.youtube.com/watch?v=dA0jeaxVFkw,104.9,1600,streams,158
183,2025-07-18,SriJayateertha Stuti,Srijayateerthastuti-Shloka3 - Marathi artha-18th July 2025,ICoS_Xb7Er0,https://www.youtube.com/watch?v=ICoS_Xb7Er0,16.2,85,streams,159
184,2025-07-20,SriJayateertha Stuti,-Artha-Marathi-Shloka2-SriJayateerthastuti,nKuu16YNE-g,https://www.youtube.com/watch?v=nKuu16YNE-g,21.0,146,streams,160
185,2025-07-16,SriJayateertha Stuti,SriJayateerthastuti artha-Marathi-Shloka1-Day1-16th July 2025,mQt31SV3Ytw,https://www.youtube.com/watch?v=mQt31SV3Ytw,18.5,282,streams,161
186,2025-07-13,SriJayateertha (Teekacharya) Charitra,Teekacharya's charitra in Marathi -Day2- 13th July 2025,imRci11Ezpg,https://www.youtube.com/watch?v=imRci11Ezpg,71.0,411,streams,162
187,2025-07-13,Sandhyavandana (Other),NKHK-Sandhyavandanakannada Online-day1-13th July2025,H3WvfkcdeYA,https://www.youtube.com/watch?v=H3WvfkcdeYA,98.2,1400,streams,163
188,2025-07-12,SriJayateertha (Teekacharya) Charitra,SriTeekacharya Charitra and mahima-Marathi-12th July2025,JGUmLHow8QQ,https://www.youtube.com/watch?v=JGUmLHow8QQ,79.9,609,streams,164
189,2025-06-28,Bhagavata Saroddhara,Day 78- Bhagavata Saroddhara -28th June 2025 - ब्रह्मोपदेशप्रकरण- 168-2- by Sri Vijayananda,bWwpkOd-Ulk,https://www.youtube.com/watch?v=bWwpkOd-Ulk,48.9,50,videos,25
190,2025-06-14,Bhagavata Saroddhara,Day 77- Bhagavata Saroddhara -14th June 2025 - ब्रह्मोपदेशप्रकरण- 168-1- by Sri Vijayananda,PQAqZE-Ppxc,https://www.youtube.com/watch?v=PQAqZE-Ppxc,60.0,34,videos,26
191,2025-06-08,Bhagavata Saroddhara,Day 76- Bhagavata Saroddhara -8th June 2025 - ब्रह्मोपदेशप्रकरण- 167- by Sri Vijayananda,1ZizrKd1PKM,https://www.youtube.com/watch?v=1ZizrKd1PKM,63.0,49,videos,27
192,2025-05-31,Bhagavata Saroddhara,Day 75- Bhagavata Saroddhara -31st May 2025 - ब्रह्मोपदेशप्रकरण- 166- by Sri Vijayananda,lm4ls5bOl08,https://www.youtube.com/watch?v=lm4ls5bOl08,54.5,61,videos,28
193,2025-05-18,Bhagavata Saroddhara,Day 74- Bhagavata Saroddhara -18th May 2025 - ब्रह्मोपदेशप्रकरण- 164-165- by Sri Vijayananda,EL31KXsNUVE,https://www.youtube.com/watch?v=EL31KXsNUVE,41.7,39,videos,29
194,2025-04-27,Bhagavata Saroddhara,Day 73- Bhagavata Saroddhara -27th April 2025 - ब्रह्मोपदेशप्रकरण- 163- by Sri Vijayananda,MERqr3CjqRY,https://www.youtube.com/watch?v=MERqr3CjqRY,59.2,35,videos,30
195,2025-04-05,Bhagavata Saroddhara,Day 73- Bhagavata Saroddhara - 5th April 2025 - ब्रह्मोपदेशप्रकरण- 163- by Sri Vijayananda,Y2bSnmLPsgk,https://www.youtube.com/watch?v=Y2bSnmLPsgk,64.1,22,videos,31
196,2025-04-01,SriRaghoottama Teertha,NKHK SriRaghoottamaTeertha stotra 1st April,D5hQ2vN7z_M,https://www.youtube.com/watch?v=D5hQ2vN7z_M,69.0,52,streams,165
197,2025-03-31,SriRaghoottama Teertha,NKHK SriRaghoottamastotra Kannada 31st March,EbTF5i57ELM,https://www.youtube.com/watch?v=EbTF5i57ELM,73.0,59,streams,166
198,2025-03-29,Bhagavata Saroddhara,Day 72- Bhagavata Saroddhara - 29th March 2025 - ब्रह्मोपदेशप्रकरण- 162- by Sri Vijayananda,cXmcxtMgWY4,https://www.youtube.com/watch?v=cXmcxtMgWY4,57.0,34,videos,32
199,2025-03-24,SriRaghoottama Teertha,SriRaghottamaTeertha stotra managala 24th March 2025,ZDO9qYNXYAk,https://www.youtube.com/watch?v=ZDO9qYNXYAk,51.7,94,streams,167
200,2025-03-24,SriRaghoottama Teertha,SriRaghoottamastotra artha,hb96QtUfoGI,https://www.youtube.com/watch?v=hb96QtUfoGI,61.1,70,streams,168
201,2025-03-17,SriRaghoottama Teertha,SriRaghoottamastotra Artha,CVajxnNdm2M,https://www.youtube.com/watch?v=CVajxnNdm2M,70.3,158,streams,169
202,2025-03-08,Bhagavata Saroddhara,Day 71- Bhagavata Saroddhara - 8th March 2025 - ब्रह्मोपदेशप्रकरण- 160-161 by Sri Vijayananda,IgmO1zIXzjs,https://www.youtube.com/watch?v=IgmO1zIXzjs,59.2,17,videos,33
203,2025-02-23,SriRaghoottama Teertha,SriSriRaghoottamateertha Stotra - Marathi class- 23rd Feb,7oe12NjhZMo,https://www.youtube.com/watch?v=7oe12NjhZMo,47.7,163,streams,170
204,2025-02-22,Bhagavata Saroddhara,Day 69- Bhagavata Saroddhara - 22nd Feb 2025 - ब्रह्मोपदेशप्रकरण- 158-2-by Sri Vijayananda,8m2z2uzIpWg,https://www.youtube.com/watch?v=8m2z2uzIpWg,54.9,23,videos,34
205,2025-03-01,Bhagavata Saroddhara,Day 70- Bhagavata Saroddhara - 1st March 2025 - ब्रह्मोपदेशप्रकरण- 159-1-by Sri Vijayananda,GaLjhN-Vj2w,https://www.youtube.com/watch?v=GaLjhN-Vj2w,48.1,21,videos,35
206,2025-02-09,SriRaghoottama Teertha,SriRaghoottama stotra -Marathi -09th Feb 2025,LQsUQBsp8EI,https://www.youtube.com/watch?v=LQsUQBsp8EI,47.2,196,streams,171
207,2025-01-05,Sandhyavandana Online,Sandhyaonline 5th Jan 2025,yD2g0eaGojI,https://www.youtube.com/watch?v=yD2g0eaGojI,105.5,227,streams,172
208,2024-12-29,Sandhyavandana Online,sandhyaonline 29th Dec 2024,OO4_u5cyB9s,https://www.youtube.com/watch?v=OO4_u5cyB9s,84.0,158,streams,173
209,2024-12-15,Sandhyavandana Online,Sandhyaonline 15th Dec,pDOsgnL1sqc,https://www.youtube.com/watch?v=pDOsgnL1sqc,104.5,100,streams,174
210,2024-12-08,Sandhyavandana Online,sandhyaonline 8th Dec 2024,2rqWFPNo3o4,https://www.youtube.com/watch?v=2rqWFPNo3o4,78.6,137,streams,175
211,2024-12-01,Sandhyavandana Online,Sandhyaonline 1st Dec 2024,UyOb9D1ubIY,https://www.youtube.com/watch?v=UyOb9D1ubIY,77.1,917,streams,176
212,2024-11-24,Sandhyavandana Online,Sandhyaonline 24th Nov,dzBqdBf-dEY,https://www.youtube.com/watch?v=dzBqdBf-dEY,73.7,113,streams,177
213,2024-11-17,Sandhyavandana Online,SandhyaOnline 17th Nov,ZArZUFSNhaU,https://www.youtube.com/watch?v=ZArZUFSNhaU,78.9,101,streams,178
214,2024-11-03,Sandhyavandana Online,sandhyaonline 3rd Nov,4DMautED52c,https://www.youtube.com/watch?v=4DMautED52c,80.5,104,streams,179
215,2024-10,Sandhyavandana Online,Sandhyavandana Online Oct 2024,UKSWDE-dpSE,https://www.youtube.com/watch?v=UKSWDE-dpSE,87.7,268,streams,180
216,2024-10,Sandhyavandana Online,Sandhyavandana online Oct 2024 -,BLF9TaukiFs,https://www.youtube.com/watch?v=BLF9TaukiFs,1.4,63,streams,181
217,2024-02-15,Bhagavata Saroddhara,Day 68- Bhagavata Saroddhara -15th Feb 2024 - ब्रह्मोपदेशप्रकरण- 158-1- by Sri Vijayananda,WeHc82KzM_c,https://www.youtube.com/watch?v=WeHc82KzM_c,54.3,23,videos,36
218,2024-12-28,Bhagavata Saroddhara,Day 67- Bhagavata Saroddhara -28th Dec 2024 - ब्रह्मोपदेशप्रकरण- 157- by Sri Vijayananda,YFjnKVnS2oE,https://www.youtube.com/watch?v=YFjnKVnS2oE,56.7,30,videos,37
219,2025-01-25,Bhagavata Saroddhara,Day 66- Bhagavata Saroddhara -25th Jan 2025 - ब्रह्मोपदेशप्रकरण- 154-156- by Sri Vijayananda,sjRSFcOZANg,https://www.youtube.com/watch?v=sjRSFcOZANg,59.5,13,videos,38
220,2024-12-28,Bhagavata Saroddhara,Day 65- Bhagavata Saroddhara -28th Dec 2024 - ब्रह्मोपदेशप्रकरण- 152-153- by Sri Vijayananda,Rx9O7kUOE1s,https://www.youtube.com/watch?v=Rx9O7kUOE1s,47.9,66,videos,39
221,2024-12-07,Bhagavata Saroddhara,Day 64- Bhagavata Saroddhara -7th Dec 2024 - ब्रह्मोपदेशप्रकरण- 150-151- by Sri Vijayananda,LC4tkuF3Ioo,https://www.youtube.com/watch?v=LC4tkuF3Ioo,56.3,38,videos,40
222,2024-11,Bhagavata Saroddhara,Day 63- Bhagavata Saroddhara -3oth Nov 2024 - ब्रह्मोपदेशप्रकरण- 149- by Sri Vijayananda,77VSTz4yAc0,https://www.youtube.com/watch?v=77VSTz4yAc0,59.1,41,videos,41
223,2024-11-23,Bhagavata Saroddhara,Day 62- Bhagavata Saroddhara -23rd Nov 2024 - ब्रह्मोपदेशप्रकरण- 148- by Sri Vijayananda,d5ETcVaLR64,https://www.youtube.com/watch?v=d5ETcVaLR64,55.7,37,videos,42
224,2024-11-09,Bhagavata Saroddhara,Day 61- Bhagavata Saroddhara -9th Nov 2024 - ब्रह्मोपदेशप्रकरण- 147- by Sri Vijayananda,prE-MOVPLG8,https://www.youtube.com/watch?v=prE-MOVPLG8,52.9,36,videos,43
225,2024-10-26,Bhagavata Saroddhara,Day 60- Bhagavata Saroddhara -26th Oct 2024 - इन्द्रियजयप्रकरण- 144-146- by Sri Vijayananda,-J_ISVtwFXk,https://www.youtube.com/watch?v=-J_ISVtwFXk,53.7,22,videos,44
226,2024-10-20,Bhagavata Saroddhara,Day 59- Bhagavata Saroddhara -20th Oct 2024 - इन्द्रियजयप्रकरण- 141-143- by Sri Vijayananda,eEN46PfWtpE,https://www.youtube.com/watch?v=eEN46PfWtpE,53.4,60,videos,45
227,2024-10-12,Bhagavata Saroddhara,Day 58- Bhagavata Saroddhara -12th Oct 2024 - इन्द्रियजयप्रकरण- 139-140- by Sri Vijayananda,Sgd9KL5K35M,https://www.youtube.com/watch?v=Sgd9KL5K35M,40.6,55,videos,46
228,2024-10-05,Bhagavata Saroddhara,Day 57- Bhagavata Saroddhara -5th Oct 2024 - इन्द्रियजयप्रकरण- 138-  by Sri Vijayananda,rYZgNEbl8DU,https://www.youtube.com/watch?v=rYZgNEbl8DU,59.7,32,videos,47
229,2024-09-28,Bhagavata Saroddhara,Day 56- Bhagavata Saroddhara -28th Sept 2024 - महन्निन्दावर्जनप्रकरण- 136-137-  by Sri Vijayananda,F3ofXtUHOR8,https://www.youtube.com/watch?v=F3ofXtUHOR8,59.9,52,videos,48
230,2024-08-15,Bhagavata Saroddhara,Day 55- Bhagavata Saroddhara -15th Aug 2024 - आत्मप्रशंसावर्जनम्- 133-135 -  by Sri Vijayananda,fl4h2XQVkKk,https://www.youtube.com/watch?v=fl4h2XQVkKk,54.9,50,videos,49
231,2024-06-29,Bhagavata Saroddhara,Day 53- Bhagavata Saroddhara -29th June 2024 - महन्निन्दावर्जनप्रकरण- 132(1) -  by Sri Vijayananda,j8Z_JJx5YsY,https://www.youtube.com/watch?v=j8Z_JJx5YsY,58.0,35,videos,50
232,2024-07-13,Bhagavata Saroddhara,Day 54- Bhagavata Saroddhara -13th July 2024 - महन्निन्दावर्जनप्रकरण- 132(2)-  by Sri Vijayananda,BSjiDL8fnjI,https://www.youtube.com/watch?v=BSjiDL8fnjI,51.3,44,videos,51
233,2024-06-22,Bhagavata Saroddhara,Day 52- Bhagavata Saroddhara -22nd June 2024 - महन्निन्दावर्जनप्रकरण- 129-131 -  by Sri Vijayananda,z8iANcYgV14,https://www.youtube.com/watch?v=z8iANcYgV14,49.5,50,videos,52
234,2024-06-01,Bhagavata Saroddhara,Day 51- Bhagavata Saroddhara -1st June 2024 - महन्निन्दावर्जनप्रकरण- 126-128 -  by Sri Vijayananda,phko28ruQ_A,https://www.youtube.com/watch?v=phko28ruQ_A,50.8,45,videos,53
235,2024-05-19,Bhagavata Saroddhara,Day 49- Bhagavata Saroddhara -19th May 2024 - महत्सेवाप्रशंसाप्रकरण- 119-121 -  by Sri Vijayananda,bA9UbqRDmkQ,https://www.youtube.com/watch?v=bA9UbqRDmkQ,52.5,51,videos,54
236,2024-05-26,Bhagavata Saroddhara,Day 50- Bhagavata Saroddhara -26th May 2024 - महन्निन्दावर्जनप्रकरण- 122-125 -  by Sri Vijayananda,SBhU8FBoA98,https://www.youtube.com/watch?v=SBhU8FBoA98,51.4,74,videos,55
237,2024-05-04,Bhagavata Saroddhara,Day 47- Bhagavata Saroddhara -4th May 2024 - महत्सेवाप्रशमशाप्ररण- 115-116 -  by Sri Vijayananda,dewDcQlFQ1o,https://www.youtube.com/watch?v=dewDcQlFQ1o,62.3,46,videos,56
238,2024-05-12,Bhagavata Saroddhara,Day 48- Bhagavata Saroddhara -12th May 2024 - महत्सेवाप्रशंसाप्रकरण- 117-118 -  by Sri Vijayananda,eDg49EbvqRI,https://www.youtube.com/watch?v=eDg49EbvqRI,60.2,28,videos,57
239,2024-04-20,Bhagavata Saroddhara,Day 46- Bhagavata Saroddhara -20th April 2024 - महत्सेवाप्रशमशाप्ररण- 112-114 -  by Sri Vijayananda,3_LP5gMeRpo,https://www.youtube.com/watch?v=3_LP5gMeRpo,52.4,47,videos,58
240,2024-04-13,Bhagavata Saroddhara,Day 45- Bhagavata Saroddhara -13th April 2024 - महत्समागमप्रकरण-Shloka 107-111 -  by Sri Vijayananda,pJeBFGkbj7U,https://www.youtube.com/watch?v=pJeBFGkbj7U,60.9,28,videos,59
241,2024-04-06,Bhagavata Saroddhara,Day 44- Bhagavata Saroddhara - 6th April 2024 - महत्समागमप्रकरण-Shloka 104-105 -  by Sri Vijayananda,1F3zCmvMlZg,https://www.youtube.com/watch?v=1F3zCmvMlZg,61.3,28,videos,60
242,2024-03-30,Bhagavata Saroddhara,Day 43- Bhagavata Saroddhara - 30th Mar 2024 - महत्समागमप्रकरण-Shloka 102-103 -  by Sri Vijayananda,RPQfxph9COE,https://www.youtube.com/watch?v=RPQfxph9COE,59.2,29,videos,61
243,2024-03-23,Bhagavata Saroddhara,Day 42- Bhagavata Saroddhara -23rdMar 2024 - Shloka 100-101 -  by Sri Vijayananda,UnHojAwal14,https://www.youtube.com/watch?v=UnHojAwal14,58.9,25,videos,62
244,2024-03-16,Bhagavata Saroddhara,Day 41- Bhagavata Saroddhara -16thMar 2024 - Shloka 98-99 -  by Sri Vijayananda,AC5Pfpm3sZo,https://www.youtube.com/watch?v=AC5Pfpm3sZo,54.0,30,videos,63
245,2024-02-24,Bhagavata Saroddhara,Day 40- Bhagavata Saroddhara -24thFeb  2024 - Shloka 96-97 -  by Sri Vijayananda,ztRCdjrgNFc,https://www.youtube.com/watch?v=ztRCdjrgNFc,48.3,33,videos,64
246,2024-02-17,Bhagavata Saroddhara,Day 39- Bhagavata Saroddhara -17thFeb  2024 - Shloka 94-95 -  by Sri Vijayananda,Ty6sIcC1vD8,https://www.youtube.com/watch?v=Ty6sIcC1vD8,40.4,37,videos,65
247,2024-02-10,Bhagavata Saroddhara,Day 38- Bhagavata Saroddhara -10thFeb  2024 - Shloka 92-93 -  by Sri Vijayananda,njwziALGsjA,https://www.youtube.com/watch?v=njwziALGsjA,49.9,38,videos,66
248,2024-02-03,Bhagavata Saroddhara,Day 37- Bhagavata Saroddhara -3rdFeb  2024 - Shloka 88-91 -  by Sri Vijayananda,jDOxVPyvbaU,https://www.youtube.com/watch?v=jDOxVPyvbaU,46.6,70,videos,67
249,2024-01-28,Bhagavata Saroddhara,Day 36- Bhagavata Saroddhara -28th Jan  2024 - Shloka 85-87 -  by Sri Vijayananda,m-Up2q__su8,https://www.youtube.com/watch?v=m-Up2q__su8,46.6,44,videos,68
250,2024-01-21,Bhagavata Saroddhara,Day 35- Bhagavata Saroddhara -21st Jan  2024 - Shloka 82-84 -  by Sri Vijayananda,8vJATAjQEFQ,https://www.youtube.com/watch?v=8vJATAjQEFQ,48.7,32,videos,69
251,2024-01-14,Bhagavata Saroddhara,Day 34- Bhagavata Saroddhara -14th Jan  2024 - Shloka 79-81 -  by Sri Vijayananda,OF4FjEUQaHc,https://www.youtube.com/watch?v=OF4FjEUQaHc,46.7,55,videos,70
252,2024-01-06,Bhagavata Saroddhara,Day 33- Bhagavata Saroddhara -6th Jan  2024 - Shloka 76-78 -  by Sri Vijayananda,_gHJd7Gc2Cs,https://www.youtube.com/watch?v=_gHJd7Gc2Cs,56.0,44,videos,71
253,2023-12-31,Satyatma Sandhya,Satyatma Sandhya- Devapooja 31st Dec 2023,vzbSl_Cz8_k,https://www.youtube.com/watch?v=vzbSl_Cz8_k,101.0,379,streams,182
254,2023-12-23,Bhagavata Saroddhara,Day 32(2) - Bhagavata Saroddhara -23th Dec  2023 - Shloka 72- by Sri Vijayananda,kNBwZwdg8ek,https://www.youtube.com/watch?v=kNBwZwdg8ek,7.1,27,videos,72
255,2023-12-23,Bhagavata Saroddhara,Day 32(4) - Bhagavata Saroddhara -23th Dec  2023 - Shloka 74- by Sri Vijayananda,tZItsQ493Nw,https://www.youtube.com/watch?v=tZItsQ493Nw,16.8,29,videos,73
256,2023-12-23,Bhagavata Saroddhara,Day 32(5) - Bhagavata Saroddhara -23th Dec  2023 - Shloka 75- by Sri Vijayananda,Kv6_atigPL8,https://www.youtube.com/watch?v=Kv6_atigPL8,8.8,19,videos,74
257,2023-12-23,Bhagavata Saroddhara,Day 32(3) - Bhagavata Saroddhara -23th Dec  2023 - Shloka 73- by Sri Vijayananda,jDPLX0SDP-0,https://www.youtube.com/watch?v=jDPLX0SDP-0,8.0,16,videos,75
258,2023-12-23,Bhagavata Saroddhara,Day 32(1) - Bhagavata Saroddhara -23th Dec  2023 - Shloka 71- by Sri Vijayananda,CayhiC4J_Js,https://www.youtube.com/watch?v=CayhiC4J_Js,14.9,29,videos,76
259,2023-12-17,Deva Pooja (NKHK),Satyatma Sandya Deva Pooja 17th Dec 2023,d7NXkCw5-B0,https://www.youtube.com/watch?v=d7NXkCw5-B0,90.0,211,streams,183
260,2023-12-16,Bhagavata Saroddhara,Day 31 - Bhagavata Saroddhara -16th Dec  2023 - Shloka 69-70 - by Sri Vijayananda,yTAti5sqdP8,https://www.youtube.com/watch?v=yTAti5sqdP8,55.6,26,videos,77
261,2023-12-09,Bhagavata Saroddhara,Day 30 - Bhagavata Saroddhara - 9th Dec  2023 - Shloka 66-68 - by Sri Vijayananda,ESPJCTDgsHE,https://www.youtube.com/watch?v=ESPJCTDgsHE,54.8,28,videos,78
262,2023-11-19,Bhagavata Saroddhara,Day 29 - Bhagavata Saroddhara - 19th Nov  2023 - Shloka 63-65 - by Sri Vijayananda,llyQJEDgFkI,https://www.youtube.com/watch?v=llyQJEDgFkI,40.7,54,videos,79
263,2023-11-11,Bhagavata Saroddhara,Day 28 - Bhagavata Saroddhara - 11th Nov  2023 - Shloka 60-62 - by Sri Vijayananda,WlHkRyyEU1E,https://www.youtube.com/watch?v=WlHkRyyEU1E,45.9,58,videos,80
264,2023-11-04,Bhagavata Saroddhara,Day 27 - Bhagavata Saroddhara - 4th Nov  2023 - Shloka 57-59 - by Sri Vijayananda,kdqIHXitmxk,https://www.youtube.com/watch?v=kdqIHXitmxk,56.5,32,videos,81
265,2023-10-28,Bhagavata Saroddhara,Day 26 - Bhagavata Saroddhara - 28th Oct  2023 - Shloka 56 - by Sri Vijayananda,OG6vigucoXM,https://www.youtube.com/watch?v=OG6vigucoXM,49.5,43,videos,82
266,2023-10-23,Bhagavata Saroddhara,Day 25 - Bhagavata Saroddhara - 23rd  Oct  2023 - Shloka 53-55 - by Sri Vijayananda,CVBXgrdWMBI,https://www.youtube.com/watch?v=CVBXgrdWMBI,41.5,41,videos,83
267,2023-10-22,Srinivasa Kalyana (NKHK),NKHK Marathi Srinivasa Kalyana Mangala Day2 22nd Oct 2023,VRxv-rmn1gE,https://www.youtube.com/watch?v=VRxv-rmn1gE,103.9,122,streams,184
268,2023-10-22,Satyatma Sandhya,Satyatmasandhya Marathi day4 - 22nd Oct 2023,rmIU7GJQn9Y,https://www.youtube.com/watch?v=rmIU7GJQn9Y,76.0,78,streams,185
269,2023-10-21,Srinivasa Kalyana (NKHK),NKHK marathi Srinivasa kalyana Day1- 21st Oct 2023,nZQ_72_DCPQ,https://www.youtube.com/watch?v=nZQ_72_DCPQ,72.7,234,streams,186
270,2023-10-14,Bhagavata Saroddhara,Day 24 - Bhagavata Saroddhara - 14th Oct  2023 - Shloka 51-52 - by Sri Vijayananda,Ge4Dx8l6ZoE,https://www.youtube.com/watch?v=Ge4Dx8l6ZoE,56.1,50,videos,84
271,2023-10-08,Deva Pooja (NKHK),NKHK marathi DevaPooja Day 3 - 8th Oct 2023,k5nNcT1oANE,https://www.youtube.com/watch?v=k5nNcT1oANE,88.2,168,streams,187
272,2023-10-07,Bhagavata Saroddhara,Day 23 - Bhagavata Saroddhara - 7th Oct  2023 - Shloka 49-50 - by Sri Vijayananda,Qw6J51Wk53M,https://www.youtube.com/watch?v=Qw6J51Wk53M,60.5,44,videos,85
273,2023-10-02,Deva Pooja (NKHK),NKHK DevaPooja Day2 - Oct 2nd 2023,m6VOYHjtjTw,https://www.youtube.com/watch?v=m6VOYHjtjTw,80.4,301,streams,188
274,2023-10-01,Bhagavata Saroddhara,Day 22 - Bhagavata Saroddhara - 1st Oct  2023 - Shloka 48(2)- by Sri Vijayananda,gNv03gYR-hM,https://www.youtube.com/watch?v=gNv03gYR-hM,59.1,54,videos,86
275,2023-09-24,Deva Pooja (NKHK),NKHK Marathi DevaPooja day1-  24th Sept 2023,vbU7y600-AM,https://www.youtube.com/watch?v=vbU7y600-AM,102.2,419,streams,189
276,2023-09-24,Bhagavata Saroddhara,Day 21 - Bhagavata Saroddhara - 24th sep  2023 - Shloka 48(1)- by Sri Vijayananda,kIldviWr4CI,https://www.youtube.com/watch?v=kIldviWr4CI,29.6,33,videos,87
277,2023-09-19,Rushi Panchami,Rushi Panchami | 19th September 2023,Yc1UTYaM7Do,https://www.youtube.com/watch?v=Yc1UTYaM7Do,66.7,468,videos,88
278,2023-09-17,Satyatma Sandhya,Satyatma Sandhya Marathi -sayam Sandhya 17th Sept,S-QDEwVy6BI,https://www.youtube.com/watch?v=S-QDEwVy6BI,101.0,116,streams,190
279,2023-09-17,Bhagavata Saroddhara,Day 20 - Bhagavata Saroddhara -17th sep  2023 - Shloka 45-47 - by Sri Vijayananda,D1iyUyTAk7A,https://www.youtube.com/watch?v=D1iyUyTAk7A,57.7,38,videos,89
280,2023-09-10,Satyatma Sandhya,SatyatmaSandhya Marathi 10th Sept 2023,7dH8Lnewp0M,https://www.youtube.com/watch?v=7dH8Lnewp0M,116.7,133,streams,191
281,2023-09-10,Bhagavata Saroddhara,Day 19- Bhagavata Saroddhara -10th sep  2023 - Shloka 43-44 - by Sri Vijayananda,ngGRSazn7HA,https://www.youtube.com/watch?v=ngGRSazn7HA,55.8,38,videos,90
282,2023-09-03,SriKrishna Stotra/Stuti,SriKrishnashtaka Stotra by Sri VadirajaTeertha - 3rd Sept,CUHw9O-XSDs,https://www.youtube.com/watch?v=CUHw9O-XSDs,86.5,246,streams,192
